"distance","structure","question","participant","cond__","cats__","effect1__","effect2__","estimate__","se__","lower__","upper__"
141.090909090909,"elliptical",NA,NA,"1","juxtaposition",141.090909090909,"juxtaposition",0.245816338591709,0.0985968553102045,0.121284624562385,0.442859507223125
143.050505050505,"elliptical",NA,NA,"1","juxtaposition",143.050505050505,"juxtaposition",0.244263596190419,0.0982781371532699,0.11957826962145,0.444308384353462
145.010101010101,"elliptical",NA,NA,"1","juxtaposition",145.010101010101,"juxtaposition",0.242717662657633,0.0979579007762221,0.117892971509037,0.445758129112444
146.969696969697,"elliptical",NA,NA,"1","juxtaposition",146.969696969697,"juxtaposition",0.241178553275636,0.097636188761265,0.116228558231213,0.447208712061904
148.929292929293,"elliptical",NA,NA,"1","juxtaposition",148.929292929293,"juxtaposition",0.23964628223867,0.0973130429022875,0.114584856488016,0.448660103600056
150.888888888889,"elliptical",NA,NA,"1","juxtaposition",150.888888888889,"juxtaposition",0.238120862730271,0.0976249021841172,0.112961691784171,0.450112273983473
152.848484848485,"elliptical",NA,NA,"1","juxtaposition",152.848484848485,"juxtaposition",0.23660230698811,0.0980398828996758,0.111358888535242,0.451565193345589
154.808080808081,"elliptical",NA,NA,"1","juxtaposition",154.808080808081,"juxtaposition",0.235090626358537,0.0978252616719003,0.109776270169717,0.453018831712183
156.767676767677,"elliptical",NA,NA,"1","juxtaposition",156.767676767677,"juxtaposition",0.233585831342632,0.0973660296542523,0.108213659227312,0.454473159014633
158.727272727273,"elliptical",NA,NA,"1","juxtaposition",158.727272727273,"juxtaposition",0.232087931635268,0.0972500459230122,0.106670877453815,0.455928145101208
160.686868686869,"elliptical",NA,NA,"1","juxtaposition",160.686868686869,"juxtaposition",0.230596936158328,0.0992686901920554,0.105147745892698,0.457383759746904
162.646464646465,"elliptical",NA,NA,"1","juxtaposition",162.646464646465,"juxtaposition",0.229321311118922,0.100445834491665,0.103644084973694,0.458839972661962
164.606060606061,"elliptical",NA,NA,"1","juxtaposition",164.606060606061,"juxtaposition",0.228887207979458,0.101615347448057,0.10215971459849,0.460296753499494
166.565656565657,"elliptical",NA,NA,"1","juxtaposition",166.565656565657,"juxtaposition",0.22870425734424,0.102818842826717,0.100694454223661,0.461754071862233
168.525252525253,"elliptical",NA,NA,"1","juxtaposition",168.525252525253,"juxtaposition",0.228521446565424,0.104825362339007,0.0992481229409905,0.463211897308676
170.484848484848,"elliptical",NA,NA,"1","juxtaposition",170.484848484848,"juxtaposition",0.228338775745187,0.106814110292782,0.097820539555225,0.464670199358667
172.444444444444,"elliptical",NA,NA,"1","juxtaposition",172.444444444444,"juxtaposition",0.228156244971756,0.108785149447269,0.0964115226593889,0.466128947498615
174.40404040404,"elliptical",NA,NA,"1","juxtaposition",174.40404040404,"juxtaposition",0.227973854321729,0.110738543972143,0.0950208907076957,0.467588111186309
176.363636363636,"elliptical",NA,NA,"1","juxtaposition",176.363636363636,"juxtaposition",0.22779160386201,0.112674359413663,0.0936484620861413,0.469047659855501
178.323232323232,"elliptical",NA,NA,"1","juxtaposition",178.323232323232,"juxtaposition",0.227299276724327,0.114132735044515,0.0922940551808187,0.470507562920262
180.282828282828,"elliptical",NA,NA,"1","juxtaposition",180.282828282828,"juxtaposition",0.226489923640785,0.114973593503044,0.0909574884440318,0.471967789779102
182.242424242424,"elliptical",NA,NA,"1","juxtaposition",182.242424242424,"juxtaposition",0.22568344042967,0.1157198823672,0.0896385804582279,0.473428309819045
184.20202020202,"elliptical",NA,NA,"1","juxtaposition",184.20202020202,"juxtaposition",0.224879829000639,0.116456279715823,0.0883371499977879,0.474889092419471
186.161616161616,"elliptical",NA,NA,"1","juxtaposition",186.161616161616,"juxtaposition",0.224079091087903,0.117166299058409,0.0870530160887584,0.476350106955966
188.121212121212,"elliptical",NA,NA,"1","juxtaposition",188.121212121212,"juxtaposition",0.223281228252088,0.117864553720273,0.0857859980665338,0.47781132280399
190.080808080808,"elliptical",NA,NA,"1","juxtaposition",190.080808080808,"juxtaposition",0.222486241882069,0.118553345847188,0.0845359156315186,0.479272709342564
192.040404040404,"elliptical",NA,NA,"1","juxtaposition",192.040404040404,"juxtaposition",0.221694133196687,0.119232729402091,0.0833025889028158,0.480734235957841
194,"elliptical",NA,NA,"1","juxtaposition",194,"juxtaposition",0.220534740006971,0.119353954756545,0.0820858384700221,0.482195872046684
0,"elliptical",NA,NA,"1","overt connective",0,"overt connective",0.375898060751083,0.0774280399884757,0.237813578422079,0.536729349382227
1.95959595959596,"elliptical",NA,NA,"1","overt connective",1.95959595959596,"overt connective",0.408130055517966,0.0705210261164718,0.276094159607304,0.556107622666588
3.91919191919192,"elliptical",NA,NA,"1","overt connective",3.91919191919192,"overt connective",0.439407681447562,0.0655339908685187,0.315007501804047,0.579674325669619
5.87878787878788,"elliptical",NA,NA,"1","overt connective",5.87878787878788,"overt connective",0.473904406087546,0.0610993458786892,0.353234948964648,0.601555316225752
7.83838383838384,"elliptical",NA,NA,"1","overt connective",7.83838383838384,"overt connective",0.503882178408158,0.0539529726966323,0.384025835746907,0.621365930951434
9.7979797979798,"elliptical",NA,NA,"1","overt connective",9.7979797979798,"overt connective",0.530172949274195,0.0518165461195291,0.412833824914076,0.63589872984105
11.7575757575758,"elliptical",NA,NA,"1","overt connective",11.7575757575758,"overt connective",0.555244847839403,0.054794899582794,0.439947319875106,0.651973124470577
13.7171717171717,"elliptical",NA,NA,"1","overt connective",13.7171717171717,"overt connective",0.577594534500676,0.0472181424929818,0.464250317789012,0.665944554266382
15.6767676767677,"elliptical",NA,NA,"1","overt connective",15.6767676767677,"overt connective",0.595852714866332,0.0498349550931741,0.485747893697303,0.677763666482222
17.6363636363636,"elliptical",NA,NA,"1","overt connective",17.6363636363636,"overt connective",0.609534051718417,0.0479111684500189,0.506746954034741,0.687836197082002
19.5959595959596,"elliptical",NA,NA,"1","overt connective",19.5959595959596,"overt connective",0.619887932638586,0.0451593992545036,0.520662553787478,0.703155891635089
21.5555555555556,"elliptical",NA,NA,"1","overt connective",21.5555555555556,"overt connective",0.629946781333711,0.0431282654118395,0.533053162650242,0.715768129988918
23.5151515151515,"elliptical",NA,NA,"1","overt connective",23.5151515151515,"overt connective",0.63839624863236,0.0427267099064837,0.544029040215606,0.72607868736017
25.4747474747475,"elliptical",NA,NA,"1","overt connective",25.4747474747475,"overt connective",0.645583068240329,0.0430143402681313,0.553712125663522,0.734463201827872
27.4343434343434,"elliptical",NA,NA,"1","overt connective",27.4343434343434,"overt connective",0.654119743986596,0.0441892334496956,0.562434470961269,0.741255710717177
29.3939393939394,"elliptical",NA,NA,"1","overt connective",29.3939393939394,"overt connective",0.662577743805788,0.0474293415487116,0.572304620880702,0.746744770010004
31.3535353535354,"elliptical",NA,NA,"1","overt connective",31.3535353535354,"overt connective",0.664169812740844,0.045544045008369,0.578464957321512,0.751174378092477
33.3131313131313,"elliptical",NA,NA,"1","overt connective",33.3131313131313,"overt connective",0.667782745046167,0.0464860342763988,0.583355566892619,0.754747594584719
35.2727272727273,"elliptical",NA,NA,"1","overt connective",35.2727272727273,"overt connective",0.6695152833168,0.0467890420591211,0.587349009517868,0.757631401022643
37.2323232323232,"elliptical",NA,NA,"1","overt connective",37.2323232323232,"overt connective",0.672293812703418,0.0445641252671243,0.590429128951999,0.759961883456844
39.1919191919192,"elliptical",NA,NA,"1","overt connective",39.1919191919192,"overt connective",0.674810241383995,0.046484917280221,0.593488407215626,0.761849205425528
41.1515151515151,"elliptical",NA,NA,"1","overt connective",41.1515151515151,"overt connective",0.677107169989484,0.0500425422948497,0.596157638654831,0.763382100942734
43.1111111111111,"elliptical",NA,NA,"1","overt connective",43.1111111111111,"overt connective",0.679220306671408,0.049826013335481,0.598438450269506,0.764631781111099
45.0707070707071,"elliptical",NA,NA,"1","overt connective",45.0707070707071,"overt connective",0.681948580950092,0.0480216233896847,0.600394824015378,0.765875143219479
47.030303030303,"elliptical",NA,NA,"1","overt connective",47.030303030303,"overt connective",0.684603393511827,0.047643913946348,0.602080803285815,0.767916894317182
48.989898989899,"elliptical",NA,NA,"1","overt connective",48.989898989899,"overt connective",0.687102809102222,0.0486541850376311,0.603541839054983,0.770785386377069
50.9494949494949,"elliptical",NA,NA,"1","overt connective",50.9494949494949,"overt connective",0.689709003142657,0.0516811279902028,0.602083970277554,0.773509538029126
52.9090909090909,"elliptical",NA,NA,"1","overt connective",52.9090909090909,"overt connective",0.692194603571967,0.0563734588222408,0.601397243295774,0.776111710116751
54.8686868686869,"elliptical",NA,NA,"1","overt connective",54.8686868686869,"overt connective",0.694576686574018,0.0576243908262461,0.60141238272593,0.778314609275583
56.8282828282828,"elliptical",NA,NA,"1","overt connective",56.8282828282828,"overt connective",0.696869813256873,0.0601428846700027,0.601320188593697,0.78176556153791
58.7878787878788,"elliptical",NA,NA,"1","overt connective",58.7878787878788,"overt connective",0.699086384611346,0.0630260850987649,0.60140692572237,0.784788583606677
60.7474747474747,"elliptical",NA,NA,"1","overt connective",60.7474747474747,"overt connective",0.700843204181436,0.0627210270607607,0.602007875645676,0.787734978297875
62.7070707070707,"elliptical",NA,NA,"1","overt connective",62.7070707070707,"overt connective",0.702476833835206,0.0623883508351311,0.602552469655238,0.790613871024819
64.6666666666667,"elliptical",NA,NA,"1","overt connective",64.6666666666667,"overt connective",0.704078792987537,0.0643969960956634,0.603050118751116,0.793432770392222
66.6262626262626,"elliptical",NA,NA,"1","overt connective",66.6262626262626,"overt connective",0.706418139262245,0.0683179797772325,0.60350866545112,0.79619785442957
68.5858585858586,"elliptical",NA,NA,"1","overt connective",68.5858585858586,"overt connective",0.708455516140786,0.0704042154607098,0.603934642663931,0.798866429516052
70.5454545454545,"elliptical",NA,NA,"1","overt connective",70.5454545454545,"overt connective",0.709348141259457,0.0720148576294409,0.603579610625468,0.801169283873476
72.5050505050505,"elliptical",NA,NA,"1","overt connective",72.5050505050505,"overt connective",0.709521002950452,0.0741302712608236,0.602663021260585,0.803441869494238
74.4646464646465,"elliptical",NA,NA,"1","overt connective",74.4646464646465,"overt connective",0.711506619393712,0.0757174839325936,0.601226505985513,0.805686234769276
76.4242424242424,"elliptical",NA,NA,"1","overt connective",76.4242424242424,"overt connective",0.71323787288527,0.0761584245859403,0.599612883402544,0.80790405365864
78.3838383838384,"elliptical",NA,NA,"1","overt connective",78.3838383838384,"overt connective",0.714712205623507,0.07695469443841,0.597991290956457,0.81009669601071
80.3434343434343,"elliptical",NA,NA,"1","overt connective",80.3434343434343,"overt connective",0.716175928066455,0.0768401794586889,0.596362818410791,0.811806968193076
82.3030303030303,"elliptical",NA,NA,"1","overt connective",82.3030303030303,"overt connective",0.717630061040196,0.0760156045089152,0.594728344310108,0.813472845491786
84.2626262626263,"elliptical",NA,NA,"1","overt connective",84.2626262626263,"overt connective",0.719075451030293,0.0764881183190205,0.593088579155978,0.816298439641401
86.2222222222222,"elliptical",NA,NA,"1","overt connective",86.2222222222222,"overt connective",0.720512800292016,0.0777460421043008,0.591444099783932,0.819472464845611
88.1818181818182,"elliptical",NA,NA,"1","overt connective",88.1818181818182,"overt connective",0.721942691639306,0.0786899026212569,0.589795376729814,0.822037967654472
90.1414141414141,"elliptical",NA,NA,"1","overt connective",90.1414141414141,"overt connective",0.723365608876597,0.0789804434193719,0.588142796011987,0.824571592558462
92.1010101010101,"elliptical",NA,NA,"1","overt connective",92.1010101010101,"overt connective",0.724781953658828,0.0792645403624391,0.587010362737831,0.827073844858759
94.0606060606061,"elliptical",NA,NA,"1","overt connective",94.0606060606061,"overt connective",0.726507824366355,0.0795423538547457,0.586449763965981,0.829545165032575
96.020202020202,"elliptical",NA,NA,"1","overt connective",96.020202020202,"overt connective",0.728312403612375,0.0798140189636124,0.585888108530572,0.831985942099172
97.979797979798,"elliptical",NA,NA,"1","overt connective",97.979797979798,"overt connective",0.729341662761307,0.0803023333317825,0.585325487092786,0.834396524438591
99.9393939393939,"elliptical",NA,NA,"1","overt connective",99.9393939393939,"overt connective",0.730173458159219,0.0818955508067107,0.584761974822976,0.836777228536593
101.89898989899,"elliptical",NA,NA,"1","overt connective",101.89898989899,"overt connective",0.731178908650351,0.082234240877735,0.584197634679884,0.839128346042271
103.858585858586,"elliptical",NA,NA,"1","overt connective",103.858585858586,"overt connective",0.732180797401325,0.0825645043435144,0.583632519998643,0.841450149453101
105.818181818182,"elliptical",NA,NA,"1","overt connective",105.818181818182,"overt connective",0.733179264348831,0.0833731399406348,0.583032822466838,0.843742896683935
107.777777777778,"elliptical",NA,NA,"1","overt connective",107.777777777778,"overt connective",0.734174425562806,0.0846838867037782,0.581605567618817,0.846006834728929
109.737373737374,"elliptical",NA,NA,"1","overt connective",109.737373737374,"overt connective",0.735166377222606,0.0858158017992288,0.580176737990239,0.848242202586541
111.69696969697,"elliptical",NA,NA,"1","overt connective",111.69696969697,"overt connective",0.736155198927977,0.088135661705068,0.578746397278216,0.850449233586187
113.656565656566,"elliptical",NA,NA,"1","overt connective",113.656565656566,"overt connective",0.737140956457252,0.0898690623302425,0.577314602324092,0.852517272696294
115.616161616162,"elliptical",NA,NA,"1","overt connective",115.616161616162,"overt connective",0.738123704066022,0.0912541225359905,0.575881404482732,0.854536525166777
117.575757575758,"elliptical",NA,NA,"1","overt connective",117.575757575758,"overt connective",0.739103486403689,0.0926230238356111,0.574446850721902,0.856532332113998
119.535353535354,"elliptical",NA,NA,"1","overt connective",119.535353535354,"overt connective",0.740080340111954,0.0937101529447325,0.573010984504899,0.858504866517145
121.494949494949,"elliptical",NA,NA,"1","overt connective",121.494949494949,"overt connective",0.741054295158706,0.094463775032114,0.571573846498997,0.860454298890064
123.454545454545,"elliptical",NA,NA,"1","overt connective",123.454545454545,"overt connective",0.742025375951416,0.095207000046501,0.570135475143949,0.862380798107442
125.414141414141,"elliptical",NA,NA,"1","overt connective",125.414141414141,"overt connective",0.742993602266957,0.0957995263539125,0.568695907108102,0.864284532061542
127.373737373737,"elliptical",NA,NA,"1","overt connective",127.373737373737,"overt connective",0.743958990028285,0.0961462941552442,0.567255177654172,0.866165668180279
129.333333333333,"elliptical",NA,NA,"1","overt connective",129.333333333333,"overt connective",0.744921551953556,0.0963823090992518,0.565813320932473,0.868024373831872
131.292929292929,"elliptical",NA,NA,"1","overt connective",131.292929292929,"overt connective",0.74631343529302,0.0959738819093373,0.564370370215869,0.869860816637094
133.252525252525,"elliptical",NA,NA,"1","overt connective",133.252525252525,"overt connective",0.747900773166024,0.0953519086357874,0.562926358087837,0.871675164705598
135.212121212121,"elliptical",NA,NA,"1","overt connective",135.212121212121,"overt connective",0.749481262080689,0.0964258386273452,0.561481316592993,0.873467586811058
137.171717171717,"elliptical",NA,NA,"1","overt connective",137.171717171717,"overt connective",0.751054902224756,0.0979702924639977,0.560035277357304,0.875238252515808
139.131313131313,"elliptical",NA,NA,"1","overt connective",139.131313131313,"overt connective",0.752621691773815,0.0989170390378627,0.55858827168404,0.876987332254916
141.090909090909,"elliptical",NA,NA,"1","overt connective",141.090909090909,"overt connective",0.754181627332645,0.0985993939312073,0.557140330630229,0.878714997387237
143.050505050505,"elliptical",NA,NA,"1","overt connective",143.050505050505,"overt connective",0.75573470430265,0.0982802661127324,0.555691485067406,0.880421420219831
145.010101010101,"elliptical",NA,NA,"1","overt connective",145.010101010101,"overt connective",0.757280917187829,0.0979596862742602,0.554241765729769,0.882106774010739
146.969696969697,"elliptical",NA,NA,"1","overt connective",146.969696969697,"overt connective",0.758820259849379,0.0976376862877026,0.552791203252236,0.883771232954795
148.929292929293,"elliptical",NA,NA,"1","overt connective",148.929292929293,"overt connective",0.760352725717352,0.0973142989710259,0.551339828200295,0.885414972155501
150.888888888889,"elliptical",NA,NA,"1","overt connective",150.888888888889,"overt connective",0.761878307966607,0.0976258550621216,0.549887671093405,0.887038167586292
152.848484848485,"elliptical",NA,NA,"1","overt connective",152.848484848485,"overt connective",0.76339699966284,0.0980406832067694,0.548434762423077,0.888640996043021
154.808080808081,"elliptical",NA,NA,"1","overt connective",154.808080808081,"overt connective",0.764908793883647,0.0978259691242731,0.546981132666783,0.890223635090291
156.767676767677,"elliptical",NA,NA,"1","overt connective",156.767676767677,"overt connective",0.766413683818777,0.0973666236109329,0.54552681229838,0.891786263002404
158.727272727273,"elliptical",NA,NA,"1","overt connective",158.727272727273,"overt connective",0.76791166285305,0.0972501924570552,0.544071831795973,0.893329058700981
160.686868686869,"elliptical",NA,NA,"1","overt connective",160.686868686869,"overt connective",0.769402724634543,0.0992686889701491,0.542616221647367,0.89485220168973
162.646464646465,"elliptical",NA,NA,"1","overt connective",162.646464646465,"overt connective",0.770678510759257,0.100445833432023,0.541160012353963,0.896355871987568
164.606060606061,"elliptical",NA,NA,"1","overt connective",164.606060606061,"overt connective",0.771112723894203,0.101615346533154,0.539703234433063,0.897840250060784
166.565656565657,"elliptical",NA,NA,"1","overt connective",166.565656565657,"overt connective",0.771295686146232,0.102818917142411,0.538245918419206,0.899305516754497
168.525252525253,"elliptical",NA,NA,"1","overt connective",168.525252525253,"overt connective",0.77147850655985,0.10482542414562,0.536788094864411,0.900751853224434
170.484848484848,"elliptical",NA,NA,"1","overt connective",170.484848484848,"overt connective",0.771661185371275,0.106814161694035,0.535329794337855,0.902179440868817
172.444444444444,"elliptical",NA,NA,"1","overt connective",172.444444444444,"overt connective",0.77184372277286,0.108785192193341,0.533871047424798,0.903588461261156
174.40404040404,"elliptical",NA,NA,"1","overt connective",174.40404040404,"overt connective",0.772026118920671,0.110738579519131,0.532411884725188,0.904979096083878
176.363636363636,"elliptical",NA,NA,"1","overt connective",176.363636363636,"overt connective",0.772208373940662,0.11267438897296,0.530952336851741,0.906351527063019
178.323232323232,"elliptical",NA,NA,"1","overt connective",178.323232323232,"overt connective",0.772700704596887,0.114132760015561,0.529492434427845,0.907705935904466
180.282828282828,"elliptical",NA,NA,"1","overt connective",180.282828282828,"overt connective",0.773510060872083,0.114973613431903,0.528032208085133,0.909042504231367
182.242424242424,"elliptical",NA,NA,"1","overt connective",182.242424242424,"overt connective",0.774316546729035,0.115719898956519,0.52657168846086,0.91036141352325
184.20202020202,"elliptical",NA,NA,"1","overt connective",184.20202020202,"overt connective",0.77512016035151,0.116456293523978,0.525110906195199,0.911662845056521
186.161616161616,"elliptical",NA,NA,"1","overt connective",186.161616161616,"overt connective",0.775920900082739,0.11716631067196,0.523649891928311,0.91294697984684
188.121212121212,"elliptical",NA,NA,"1","overt connective",188.121212121212,"overt connective",0.776718764426244,0.11786456338046,0.522188676297429,0.914213998593089
190.080808080808,"elliptical",NA,NA,"1","overt connective",190.080808080808,"overt connective",0.77751375204631,0.1185533538821,0.520727289933722,0.915464081622969
192.040404040404,"elliptical",NA,NA,"1","overt connective",192.040404040404,"overt connective",0.778305861768176,0.119232736084795,0.519265763459286,0.916697408840457
194,"elliptical",NA,NA,"1","overt connective",194,"overt connective",0.779465259934553,0.11935395421009,0.51780412748387,0.917914159674863
